1,0.416397,
2,0.829553,
3,1.24381,
4,1.62807,
5,2.06951,
6,3.11589,
7,3.69778,
8,4.19219,
9,4.73572,
10,5.36429,
11,6.03286,
12,6.61412,
13,7.4105,
14,8.07447,
15,8.78007,
16,9.56877,
17,10.4459,
18,11.0697,
19,11.935,
20,12.6145,
21,13.3723,
22,14.199,
23,15.0854,
24,15.6656,
25,16.6006,
26,17.218,
27,17.9952,
28,18.6669,
29,19.4454,
30,20.0511,
31,20.8952,
32,21.6965,
