1,0.00285466,
2,0.00271526,
3,0.00285049,
4,0.00309408,
5,0.00340993,
6,0.00370406,
7,0.00391944,
8,0.00413801,
9,0.0042675,
10,0.00445889,
11,0.00464331,
12,0.00483538,
13,0.00501549,
14,0.00517508,
15,0.00535874,
16,0.0055784,
17,0.00587365,
18,0.00594719,
19,0.00613337,
20,0.00635354,
21,0.0066063,
22,0.010035,
23,0.0127916,
24,0.0142498,
25,0.0168784,
26,0.0183754,
27,0.0209669,
28,0.022362,
29,0.0251716,
30,0.0266922,
31,0.0299372,
32,0.031334,
